bowmabo02,Bob,Bowman,Robert Leroy,USA,CA,Laytonville,1931,5,10,195,73,14.5763
bowmaer01,Ernie,Bowman,Ernest Ferrell,USA,TN,Johnson City,1935,7,28,160,70,15.4906
bowmaro01,Roger,Bowman,Roger Clinton,USA,NY,Amsterdam,1927,8,18,175,72,14.9611
bowsfte01,Ted,Bowsfield,Edward Oliver,CAN,BC,Vernon,1935,1,10,190,73,14.7762
bowyetr01,Travis,Bowyer,Travis Charlton,USA,VA,Lynchburg,1981,8,3,210,75,14.8149
boxbebr01,Brad,Boxberger,Bradley George,USA,CA,Fullerton,1988,5,27,220,74,14.612
boydga01,Gary,Boyd,Gary Lee,USA,CA,Pasadena,1946,8,22,200,76,14.9051
boydja02,Jason,Boyd,Jason Pernell,USA,IL,St. Clair,1973,2,23,170,75,15.8103
boydoi01,Oil Can,Boyd,Dennis Ray,USA,MS,Meridian,1959,10,6,155,73,16.2965
boyerbl01,Blaine,Boyer,Blaine Thomas,USA,GA,Atlanta,1981,7,11,225,75,14.5601
boyercl01,Cloyd,Boyer,Cloyd Victor,USA,MO,Alba,1927,9,1,188,73,14.6752
boyercl02,Clete,Boyer,Cletis Leroy,USA,MO,Cassville,1937,2,9,165,72,15.5574
boyerke01,Ken,Boyer,Kenton Lloyd,USA,MO,Liberty,1931,5,20,190,73,14.7038
boylado01,Doe,Boyland,Dorian Scott,USA,IL,Chicago,1955,1,6,200,76,14.9798
bozema01,Marshall,Boze,Marshall Wayne,USA,AZ,San Manuel,1971,5,23,214,73,14.5962
brabege01,Gene,Brabender,Eugene Mathew,USA,WI,Madison,1941,8,16,225,77,14.389
brachbr01,Brad,Brach,Brad,USA,NJ,Freehold,1986,4,12,215,78,14.8852
brackan01,Andrew,Brackman,Andrew Warren,USA,OH,Cincinnati,1985,12,4,230,82,14.8201
braddza01,Zach,Braddock,William Zachary,USA,NJ,Mount Holly,1987,8,23,220,74,14.6094
bradeda01,Dallas,Braden,Dallas Lee,USA,AZ,Phoenix,1983,8,13,185,73,15.2294
bradedo01,Don,Bradey,Donald Eugene,USA,NC,Charlotte,1934,10,4,180,69,14.6589
bradfbu01,Buddy,Bradford,Charles William,USA,AL,Mobile,1944,7,25,170,71,15.3576
bradfch01,Chad,Bradford,Chadwick Lee,USA,MS,Jackson,1974,9,14,205,77,15.0084
bradfla01,Larry,Bradford,Larry,USA,IL,Chicago,1949,12,21,200,73,14.7146
bradlbe01,Bert,Bradley,Steven Bert,USA,GA,Athens,1956,12,23,190,73,15.0246
bradlja02,Jackie,Bradley,Jackie,USA,VA,Richmond,1990,4,19,195,70,14.8464
bradlma01,Mark,Bradley,Mark Allen,USA,KY,Elizabethtown,1956,12,3,180,73,15.3114
bradlmi01,Milton,Bradley,Milton Obelle,USA,CA,Harbor City,1978,4,15,215,72,14.5588
bradlph01,Phil,Bradley,Philip Poole,USA,IN,Bloomington,1959,3,11,185,72,15.1048
bradlry01,Ryan,Bradley,Ryan J.,USA,CA,Covina,1975,10,26,220,76,14.6702
bradlsc01,Scott,Bradley,Scott William,USA,NJ,Glen Ridge,1960,3,22,185,71,15.0359
bradlto01,Tom,Bradley,Thomas William,USA,NC,Asheville,1947,3,16,180,74,15.3275
bradste01,Terry,Bradshaw,Terry Leon,USA,VA,Franklin,1969,2,3,180,72,15.2865
bradybr01,Brian,Brady,Brian Phelan,USA,NY,Elmhurst,1962,7,11,185,71,15.0485
bradydo01,Doug,Brady,Stephen Douglas,USA,IL,Jacksonville,1969,11,23,165,71,15.6823
bradyji01,Jim,Brady,James Joseph,USA,NJ,Jersey City,1936,3,2,185,74,15.0276
braggda01,Darren,Bragg,Darren William,USA,CT,Waterbury,1969,9,7,180,69,15.0712
bragggl01,Glenn,Braggs,Glenn Erick,USA,CA,San Bernardino,1962,10,17,210,75,14.7374
brancha01,Harvey,Branch,Harvey Alfred,USA,TN,Memphis,1939,2,8,175,72,15.2067
brancra01,Ralph,Branca,Ralph Theodore Joseph,USA,NY,Mount Vernon,1926,1,6,220,75,14.1286
brancro01,Roy,Branch,Roy,USA,MO,St. Louis,1953,7,12,175,72,15.368
brandbu01,Bucky,Brandon,Darrell G.,USA,TX,Nacogdoches,1940,7,8,200,74,14.6819
brandja01,Jackie,Brandt,John George,USA,NE,Omaha,1934,4,28,165,71,15.3798
brandma01,Mark,Brandenburg,Mark Clay,USA,TX,Houston,1970,7,14,180,72,15.2885
brandro01,Ron,Brand,Ronald George,USA,CA,Los Angeles,1940,1,13,167,67,14.9787
bransje01,Jeff,Branson,Jeffery Glenn,USA,MS,Waynesboro,1967,1,26,180,72,15.2816
brantcl01,Cliff,Brantley,Clifford,USA,NY,Staten Island,1968,4,12,190,74,15.1553
brantje01,Jeff,Brantley,Jeffrey Hoke,USA,AL,Florence,1963,9,5,180,71,15.1918
brantma01,Marshall,Brant,Marshall Lee,USA,CA,Garberville,1955,9,17,185,77,15.4711
brantmi01,Mickey,Brantley,Michael Charles,USA,NY,Catskill,1961,6,17,180,70,15.1037
brantmi02,Michael,Brantley,Michael Charles,USA,WA,Bellevue,1987,5,15,200,74,14.9609
brantro01,Rob,Brantly,Robert Jacob,USA,CA,San Diego,1989,7,14,195,73,15.0073
branyru01,Russell,Branyan,Russell Oles,USA,GA,Warner Robins,1975,12,19,235,76,14.4315
brasiry01,Ryan,Brasier,Ryan David,USA,TX,Wichita Falls,1987,8,26,205,72,14.7619
braunjo01,John,Braun,John Paul,USA,WI,Madison,1939,12,26,218,77,14.4974
braunry01,Ryan,Braun,Ryan Zachary,CAN,ON,Kitchener,1980,7,29,220,73,14.5366
braunry02,Ryan,Braun,Ryan Joseph,USA,CA,Mission Hills,1983,11,17,200,74,14.9575
braunst01,Steve,Braun,Stephen Russell,USA,NJ,Trenton,1948,5,8,180,70,14.9847
bravoan01,Angel,Bravo,Angel Alfonso,Venezuela,Zulia,Maracaibo,1942,8,4,150,68,15.8525
braybi01,Bill,Bray,William Paul,USA,VA,Virginia Beach,1983,6,5,215,75,14.7305
brazecr01,Craig,Brazell,Craig Walter,USA,AL,Montgomery,1980,5,10,210,75,14.8126
brazede01,Dewon,Brazelton,Dewon Cortez,USA,TN,Tullahoma,1980,6,16,215,76,14.774
brazoyh01,Yhency,Brazoban,Yhency Jose,D.R.,Distrito Nacional,Santo Domingo,1980,6,11,250,73,14.1245
breale01,Leslie,Brea,Lesli Guillermo,D.R.,San Pedro de Macoris,San Pedro de Macoris,1973,10,12,170,70,15.4388
breamsi01,Sid,Bream,Sidney Eugene,USA,PA,Carlisle,1960,8,3,215,76,14.6858
breazji01,Jim,Breazeale,James Leo,USA,TX,Houston,1949,10,3,210,74,14.5677
bredebr01,Brent,Brede,Brent David,USA,IL,Belleville,1971,9,13,190,76,15.2931
breedda01,Danny,Breeden,Danny Richard,USA,GA,Albany,1942,6,27,185,71,14.8479
breedha01,Hal,Breeden,Harold Noel,USA,GA,Albany,1944,6,28,200,74,14.7327
breedma01,Marv,Breeding,Marvin Eugene,USA,AL,Decatur,1934,3,8,175,72,15.1179
breinfr01,Fred,Breining,Fred Lawrence,USA,CA,San Francisco,1955,11,15,185,76,15.3919
brenlbo01,Bob,Brenly,Robert Earl,USA,OH,Coshocton,1954,2,25,210,74,14.6152
brennji02,Jim,Brenneman,James Leroy,USA,CA,San Diego,1941,2,13,180,74,15.2604
brennto01,Tom,Brennan,Thomas Martin,USA,IL,Chicago,1952,10,30,180,73,15.2836
brennwi01,William,Brennan,William Raymond,USA,FL,Tampa,1963,1,15,200,75,14.9593
brentbr01,Bryce,Brentz,Bryce Everett,USA,TN,Crossville,1988,12,30,210,72,14.677
breslcr01,Craig,Breslow,Craig Andrew,USA,CT,New Haven,1980,8,8,190,73,15.1124
bressed01,Eddie,Bressoud,Edward Francis,USA,CA,Los Angeles,1932,5,2,175,73,15.1848
brettge01,George,Brett,George Howard,USA,WV,Glen Dale,1953,5,15,185,72,15.0598
brettke01,Ken,Brett,Kenneth Alven,USA,NY,Brooklyn,1948,9,18,190,72,14.8736
brewebi01,Billy,Brewer,William Robert,USA,TX,Fort Worth,1968,4,15,175,73,15.507
brewech01,Charles,Brewer,Charles Robert,USA,AZ,Paradise Valley,1988,4,7,205,75,14.918
breweji01,Jim,Brewer,James Thomas,USA,CA,Merced,1937,11,14,186,73,14.9214
brewemi01,Mike,Brewer,Michael Quinn,USA,LA,Shreveport,1959,10,24,190,77,15.3363
brewero01,Rod,Brewer,Rodney Lee,USA,FL,Eustis,1966,2,24,210,75,14.76
breweto01,Tom,Brewer,Thomas Austin,USA,NC,Wadesboro,1931,9,3,175,73,15.1641
breweto02,Tony,Brewer,Anthony Bruce,USA,LA,Coushatta,1957,11,25,190,71,14.8839
brewija01,Jamie,Brewington,Jamie Chancellor,USA,NC,Greenville,1971,9,28,180,76,15.5707
briceal01,Alan,Brice,Alan Healey,USA,NY,New York,1937,10,1,215,77,14.533
brickfr02,Fritz,Brickell,Fritz Darrell,USA,KS,Wichita,1935,3,19,157,65,14.9819
brideji01,Jim,Brideweser,James Ehrenfeld,USA,OH,Lancaster,1927,2,13,165,72,15.3303
bridgma01,Marshall,Bridges,Marshall,USA,MS,Jackson,1931,6,2,165,73,15.5578
bridgro01,Rocky,Bridges,Everett Lamar,USA,TX,Refugio,1927,8,7,170,68,14.6676
briggda01,Dan,Briggs,Dan Lee,USA,CA,Scotia,1952,11,18,180,72,15.1987
briggjo01,John,Briggs,Jonathan Tift,USA,CA,Natoma,1934,1,24,175,70,14.9081
briggjo02,John,Briggs,John Edward,USA,NJ,Paterson,1944,3,10,190,73,14.9077
brighha01,Harry,Bright,Harry James,USA,MO,Kansas City,1929,9,22,190,72,14.5717
brignre01,Reid,Brignac,Reid Michael,USA,LA,St. Amant,1986,1,16,215,75,14.7373
brilegr01,Greg,Briley,Gregory,USA,NC,Greenville,1965,5,24,175,69,15.1923
brilene01,Nelson,Briles,Nelson Kelley,USA,CA,Dorris,1943,8,5,195,71,14.6063
brinkbr01,Brad,Brink,Bradford Albert,USA,CA,Roseville,1965,1,20,195,74,15.0208
brinkch01,Chuck,Brinkman,Charles Ernest,USA,OH,Cincinnati,1944,9,16,185,73,15.0496
brinked01,Ed,Brinkman,Edwin Albert,USA,OH,Cincinnati,1941,12,8,170,72,15.4194
brinkle01,Leon,Brinkopf,Leon Clarence,USA,MO,Cape Girardeau,1926,10,20,185,71,14.5369
briscjo01,John,Briscoe,John Eric,USA,IL,La Grange,1967,9,22,185,75,15.3552
bristda99,Dave,Bristol,James David,USA,GA,Bristol,1933,6,23,175,71,14.9917
britobe01,Bernardo,Brito,Bernardo,D.R.,San Cristobal,San Cristobal,1963,12,4,190,73,15.0673
britoeu01,Eude,Brito,Eude Ezequiel,D.R.,Hato Mayor,Sabana de la Mar,1978,8,19,170,72,15.5772
britojo01,Jorge,Brito,Jorge Manuel,D.R.,Santiago Rodriguez,Moncion,1966,6,22,190,73,15.0808
britoju01,Juan,Brito,Juan Ramon,D.R.,Santiago Rodriguez,Moncion,1979,11,7,205,71,14.6853
britoti01,Tilson,Brito,Tilson Manuel,D.R.,Distrito Nacional,Santo Domingo,1972,5,28,170,72,15.5892
brittch01,Chris,Britton,Christopher Daniel,USA,FL,Hollywood,1982,12,16,275,75,13.9494
brittdr01,Drake,Britton,John Drake,USA,TX,Waco,1989,5,22,215,74,14.6945
brittji02,Jim,Britton,James Allan,USA,NY,North Tonawanda,1944,3,25,225,77,14.422
brittza01,Zach,Britton,Zachary Grant,USA,CA,Panorama City,1987,12,22,195,75,15.1165
brizzto01,Tony,Brizzolara,Anthony John,USA,CA,Santa Monica,1957,1,14,215,77,14.7264
broadla01,Lance,Broadway,Lance Daniel,USA,TX,Bryan,1983,8,20,210,74,14.7673
brobepe01,Pete,Broberg,Peter Sven,USA,FL,West Palm Beach,1950,3,2,205,75,14.7528
brocado01,Doug,Brocail,Douglas Keith,USA,PA,Clearfield,1967,5,16,220,77,14.6888
brockch01,Chris,Brock,Terrence Christopher,USA,FL,Orlando,1970,2,5,175,72,15.4337
brockgr01,Greg,Brock,Gregory Allen,USA,OR,McMinnville,1957,6,14,200,75,14.9243
brocklo01,Lou,Brock,Louis Clark,USA,AR,El Dorado,1939,6,18,170,71,15.2818
brockta01,Tarrik,Brock,Tarrik Jumaan,USA,CA,Goleta,1973,12,25,170,75,15.8103
brodebr01,Brian,Broderick,Brian Michael,USA,AZ,Phoenix,1986,9,1,205,78,15.0724
brododi01,Dick,Brodowski,Richard Stanley,USA,NJ,Bayonne,1932,7,26,182,73,14.9529
brogler01,Ernie,Broglio,Ernest Gilbert,USA,CA,Berkeley,1935,8,27,200,74,14.6087
brognri01,Rico,Brogna,Rico Joseph,USA,MA,Turners Falls,1970,4,18,190,74,15.1606
brohaja01,Jack,Brohamer,John Anthony,USA,CA,Maywood,1950,2,26,165,70,15.5157
brohatr01,Troy,Brohawn,Michael Troy,USA,MD,Cambridge,1973,1,14,190,73,15.1025
bronkje01,Jeff,Bronkey,Jacob Jeffery,Afghanistan,,Kabul,1965,9,18,215,75,14.6578
bronsji01,Jim,Bronstad,James Warren,USA,TX,Fort Worth,1936,6,22,196,75,14.8055
brookaa01,Aaron,Brooks,Aaron Lee,USA,CA,San Bernardino,1990,4,27,220,76,14.7104
brookbo01,Bobby,Brooks,Robert,USA,CA,Los Angeles,1945,11,1,165,68,15.2457
brookfr01,Frank,Brooks,Frank J.,USA,NY,Brooklyn,1978,9,6,190,73,15.1106
brookhu01,Hubie,Brooks,Hubert,USA,CA,Los Angeles,1956,9,24,178,72,15.2916
brookik01,Ike,Brookens,Edward Dwain,USA,PA,Chambersburg,1949,1,3,170,77,16.0012
brookje01,Jerry,Brooks,Jerome Edward,USA,NY,Syracuse,1967,3,23,195,72,14.8987
brookto01,Tom,Brookens,Thomas Dale,USA,PA,Chambersburg,1953,8,10,165,70,15.5422
brosisc01,Scott,Brosius,Scott David,USA,OR,Hillsboro,1966,8,15,185,73,15.2115
brosnji01,Jim,Brosnan,James Patrick,USA,OH,Cincinnati,1929,10,24,197,76,14.751
brossfr01,Frank,Brosseau,Franklin Lee,USA,ND,Drayton,1944,7,31,180,73,15.2046
brosste01,Terry,Bross,Terrance Paul,USA,TX,El Paso,1966,3,30,234,81,14.652
brothre01,Rex,Brothers,Rex Coleman,USA,TN,Murfreesboro,1987,12,18,210,72,14.6746
brouhma01,Mark,Brouhard,Mark Steven,USA,CA,Burbank,1956,5,22,210,73,14.5684
brousbe01,Ben,Broussard,Benjamin Isaac,USA,TX,Beaumont,1976,9,24,220,74,14.5706
browebo01,Bob,Brower,Robert Richard,USA,NY,Jamaica,1960,1,10,185,71,15.0359
broweji01,Jim,Brower,James Robert,USA,MN,Edina,1972,12,29,205,74,14.8289
brownad01,Adrian,Brown,Adrian Demond,USA,MS,McComb,1974,2,7,175,72,15.4344
brownan01,Andrew,Brown,Andrew Aaron,USA,OH,Chardon,1981,2,17,230,78,14.6257
brownan02,Andrew,Brown,Andrew Marshall,USA,TX,Dallas,1984,9,10,200,72,14.8494
brownba01,Barret,Browning,Gary Barret,USA,GA,Brunswick,1984,12,28,230,74,14.4489
brownbo04,Bobby,Brown,Rogers Lee,USA,VA,Norfolk,1954,5,25,190,74,15.0852
brownbr01,Brant,Brown,Brant Michael,USA,CA,Porterville,1971,6,22,220,75,14.5999
brownbr02,Brooks,Brown,Brooks Steven,USA,GA,Statesboro,1985,6,20,205,75,14.9155
brownby01,Byron,Browne,Byron Ellis,USA,MO,St. Joseph,1942,12,27,190,74,14.9663
brownca01,Cal,Browning,Calvin Duane,USA,OK,Burns Flat,1938,3,16,190,71,14.652
brownch02,Chris,Brown,John Christopher,USA,MS,Jackson,1961,8,15,185,72,15.1167
brownco01,Corey,Brown,Corey Allen,USA,FL,Tampa,1985,11,26,210,73,14.7205
browncu02,Curtis,Brown,Curtis,USA,CA,Sacramento,1945,9,14,180,71,15.0354
browncu03,Curt,Brown,Curtis Steven,USA,FL,Fort Lauderdale,1960,1,15,200,77,15.0766
brownda01,Darrell,Brown,Darrell Wayne,USA,OK,Oklahoma City,1955,10,29,184,72,15.1047
brownda99,Daren,Brown,Daren Dwayne,USA,OK,Holdenville,1967,6,13,185,76,15.4254
brownde02,Dee,Brown,Dermal Bram,USA,NY,Bronx,1978,3,27,235,72,14.2575
browndi01,Dick,Brown,Richard Ernest,USA,WV,Shinnston,1935,1,17,176,74,15.3111
browndo01,Domonic,Brown,Domonic Larun,USA,FL,Zephyrhills,1987,9,3,230,77,14.5961
browndu01,Dusty,Brown,Dustin William,USA,CA,Orange,1982,6,19,195,72,14.9465
brownem01,Emil,Brown,Emil Quincy,USA,IL,Chicago,1974,12,29,195,74,15.0501
brownga01,Gates,Brown,William James,USA,OH,Crestline,1939,5,2,220,71,14.0615
brownga02,Gary,Brown,Gary Allen,USA,CA,Diamond Bar,1988,9,28,190,73,15.112
brownik01,Ike,Brown,Isaac,USA,TN,Memphis,1942,4,13,190,72,14.7981
brownja01,Jackie,Brown,Jackie Gene,USA,OK,Holdenville,1943,5,31,195,73,14.7647
brownja02,Jake,Brown,Jerald Ray,USA,MS,Sumrall,1948,3,22,200,74,14.7771
brownja03,Jarvis,Brown,Jarvis Ardel,USA,IL,Waukegan,1967,3,26,165,67,15.3497
brownja04,Jamie,Brown,Jamie Monroe,USA,MS,Meridian,1977,3,31,200,74,14.9474
brownje01,Jerry,Browne,Jerome Austin,V.I.,St. Croix,Christiansted,1966,2,13,140,70,16.7363
brownje02,Jeremy,Brown,Jeremy Scott,USA,AL,Birmingham,1979,10,25,226,70,14.2922
brownjo04,Jophery,Brown,Jophery Clifford,USA,LA,Grambling,1945,1,22,190,74,15.0021
brownjo05,Jordan,Brown,Jordan Cassidy,USA,CA,Walnut Creek,1983,12,18,220,72,14.499
brownke01,Kevin,Brown,James Kevin,USA,GA,Milledgeville,1965,3,14,195,76,15.1535
brownke02,Keith,Brown,Keith Edward,USA,AZ,Flagstaff,1964,2,14,215,76,14.71
brownke03,Kevin,Brown,Kevin Dewayne,USA,CA,Oroville,1966,3,5,185,73,15.2115
brownke04,Kevin,Brown,Kevin Lee,USA,IN,Valparaiso,1973,4,21,200,74,14.9367
brownla01,Larry,Brown,Larry Leslie,USA,WV,Shinnston,1940,3,1,160,70,15.5907
brownle02,Leon,Brown,Leon,USA,CA,Sacramento,1948,11,16,185,72,15.0107
brownma02,Mark,Brown,Mark Anthony,USA,VT,Bellows Falls,1959,7,13,190,74,15.1177
brownma03,Marty,Brown,Marty Leo,USA,OK,Lawton,1963,1,23,190,73,15.0673
brownma04,Mark,Brownson,Mark Phillip,USA,FL,Lake Worth,1975,6,17,175,74,15.5737
brownma05,Matthew,Brown,Matthew Benjamin,USA,WA,Bellevue,1982,8,8,200,72,14.8452
brownmi01,Mike,Brown,Michael Gary,USA,NJ,Camden County,1959,3,24,195,74,14.9892
brownmi02,Mike,Brown,Michael Charles,USA,CA,San Francisco,1959,12,29,195,74,14.9892
brownol02,Ollie,Brown,Ollie Lee,USA,AL,Tuscaloosa,1944,2,11,178,74,15.3646
brownos01,Oscar,Brown,Oscar Lee,USA,CA,Long Beach,1946,2,8,175,72,15.302
brownpa01,Paul,Brown,Paul Dwayne,USA,AR,Fort Smith,1941,6,18,190,73,14.8685
brownpi01,Pidge,Browne,Prentice Almont,USA,NY,Peekskill,1929,3,21,190,73,14.6641
brownra02,Randy,Brown,Edwin Randolph,USA,FL,Leesburg,1943,8,29,170,67,14.9368
brownro01,Roosevelt,Brown,Roosevelt Lawayne,USA,MS,Vicksburg,1975,8,3,195,71,14.8696
brownsc01,Scott,Brown,Scott Edward,USA,LA,DeQuincy,1956,8,30,220,74,14.4434
brownst02,Steve,Brown,Steven Elbert,USA,CA,San Francisco,1957,2,12,200,77,15.0612
brownto02,Tommy,Brown,Thomas Michael,USA,NY,Brooklyn,1927,12,6,170,73,15.2558
brownto03,Tom,Brown,Thomas William,USA,PA,Laureldale,1940,12,12,190,73,14.8544
brownto04,Tom,Brown,Thomas Dale,USA,LA,Lafayette,1949,8,10,170,73,15.61
brownto05,Tom,Browning,Thomas Leo,USA,WY,Casper,1960,4,28,190,73,15.051
browsc01,Scott,Brow,Scott John,USA,MT,Butte,1969,3,17,200,75,14.9845
broxtjo01,Jonathan,Broxton,Jonathan Roy,USA,GA,Augusta,1984,6,16,295,76,13.8167
brubabr01,Bruce,Brubaker,Bruce Ellsworth,USA,PA,Harrisburg,1941,12,29,198,73,14.6649
brucebo01,Bob,Bruce,Robert James,USA,MI,Detroit,1933,5,16,200,75,14.6584
bruceja01,Jay,Bruce,Jay Allen,USA,TX,Beaumont,1987,4,3,215,75,14.7393
bruckfr01,Fred,Bruckbauer,Frederick John,USA,MN,New Ulm,1938,5,27,185,73,14.9665
bruetjt01,J. T.,Bruett,Joseph Timothy,USA,WI,Milwaukee,1967,10,8,175,71,15.3538
bruhemi01,Mike,Bruhert,Michael Edwin,USA,NY,Jamaica,1951,6,24,220,78,14.6438
brumbcl01,Cliff,Brumbaugh,Clifford Michael,USA,DE,Wilmington,1974,4,21,205,74,14.8363
brumfja01,Jacob,Brumfield,Jacob Donnell,USA,LA,Bogalusa,1965,5,27,170,72,15.5895
brumldu01,Duff,Brumley,Duff Lechaun,USA,TN,Cleveland,1970,8,25,195,76,15.1664
brumlmi01,Mike,Brumley,Tony Mike,USA,OK,Granite,1938,7,10,195,70,14.4488
brumlmi02,Mike,Brumley,Anthony Michael,USA,OK,Oklahoma City,1963,4,9,165,70,15.5931
brummgl01,Glenn,Brummer,Glenn Edward,USA,IL,Olney,1954,11,23,200,72,14.6931
brummgr01,Greg,Brummett,Gregory Scott,USA,KS,Wichita,1967,4,20,185,72,15.1443
brummty01,Tyson,Brummett,Tyson Colby,USA,MS,Columbus,1984,8,15,185,72,15.1688
brunato01,Tom,Brunansky,Thomas Andrew,USA,CA,Covina,1960,8,20,205,76,14.8943
brunebr01,Brian,Bruney,Brian Anthony,USA,OR,Astoria,1982,2,17,235,75,14.4159
brunege01,George,Brunet,George Stuart,USA,MI,Houghton,1935,6,8,195,73,14.647
bruneju01,Justin,Brunette,Justin Thomas,USA,CA,Los Alamitos,1975,10,7,200,73,14.8836
brunoto01,Tom,Bruno,Thomas Michael,USA,IL,Chicago,1953,1,26,210,77,14.8023
brunsar01,Arlo,Brunsberg,Arlo Adolph,USA,MN,Fertile,1940,8,15,195,72,14.6429
brunswi01,Will,Brunson,William Donald,USA,TX,Irving,1970,3,20,185,76,15.4269
brunter01,Eric,Bruntlett,Eric Kevin,USA,IN,Lafayette,1978,3,29,200,72,14.8347
bruskji01,Jim,Bruske,James Scott,USA,IL,East St. Louis,1964,10,7,185,73,15.2043
brusswa01,Warren,Brusstar,Warren Scott,USA,CA,Oakland,1952,2,2,200,75,14.8868
bryanbi01,Billy,Bryan,William Ronald,USA,GA,Morgan,1938,12,4,200,76,14.8128
bryande01,Derek,Bryant,Derek Roszell,USA,KY,Lexington,1951,10,9,185,71,14.9601
bryando01,Don,Bryant,Donald Ray,USA,FL,Jasper,1941,7,13,200,77,14.9286
bryanra01,Ralph,Bryant,Ralph Wendell,USA,GA,Fort Gaines,1961,5,20,200,74,14.8826
bryanro01,Ron,Bryant,Ronald Raymond,USA,CA,Redlands,1947,11,12,190,72,14.8621
brydetr01,T. R.,Bryden,Thomas Ray,USA,WA,Moses Lake,1959,1,17,190,76,15.2634
bryest01,Steve,Brye,Stephen Robert,USA,CA,Alameda,1949,2,4,190,72,14.8846
bubelja01,Jaime,Bubela,Jaime Lee,USA,TX,Houston,1978,6,6,200,73,14.8921
buchabo01,Bob,Buchanan,Robert Gordon,USA,PA,Ridley Park,1961,5,3,185,73,15.1911
buchabr01,Brian,Buchanan,Brian James,USA,FL,Miami,1973,7,21,230,76,14.4974
buchada01,David,Buchanan,David Andrew,USA,GA,Atlanta,1989,5,11,200,75,15.0139
buchaja01,Jake,Buchanan,Jake T.,USA,NC,Charlotte,1989,9,24,235,72,14.3101
bucheje01,Jerry,Buchek,Gerald Peter,USA,MO,St. Louis,1942,5,9,185,71,14.8479
buchhcl01,Clay,Buchholz,Clay Daniel,USA,TX,Nederland,1984,8,14,190,75,15.2292
buchhta01,Taylor,Buchholz,Taylor,USA,PA,Lower Merion,1981,10,13,220,75,14.6404
buchtry01,Ryan,Buchter,Ryan J.,USA,PA,Reading,1987,2,13,240,75,14.3678
buckega02,Gary,Buckels,Gary Scott,USA,CA,La Mirada,1965,7,22,185,72,15.1364
buckjo01,John,Buck,Johnathan Richard,USA,WY,Kemmerer,1980,7,7,245,75,14.2729
bucklke01,Kevin,Buckley,Kevin John,USA,MA,Quincy,1959,1,16,200,73,14.8028
bucknbi01,Bill,Buckner,William Joseph,USA,CA,Vallejo,1949,12,14,185,72,15.0214
bucknbi02,Billy,Buckner,William Jennings,USA,GA,Decatur,1983,8,27,205,74,14.8596
bucktr01,Travis,Buck,Travis George,USA,WA,Richland,1983,11,18,230,74,14.445
budasma01,Mark,Budaska,Mark David,USA,PA,Sharon,1952,12,27,180,72,15.1987
buddery01,Ryan,Budde,Ryan Dean,USA,OK,Midwest City,1979,8,15,210,71,14.5956
buddido01,Don,Buddin,Donald Thomas,USA,SC,Turbeville,1934,5,5,178,71,14.9163
buddimi01,Mike,Buddie,Michael Joseph,USA,OH,Berea,1970,12,12,210,75,14.7791
budzima01,Mark,Budzinski,Mark Joseph,USA,MD,Baltimore,1973,8,26,180,74,15.4304
buechst01,Steve,Buechele,Steven Bernard,USA,CA,Lancaster,1961,9,26,190,74,15.1282
buehrma01,Mark,Buehrle,Mark Alan,USA,MO,St. Charles,1979,3,23,240,74,14.2883
buenofr01,Francisley,Bueno,Francisley,Cuba,La Habana,La Habana,1981,3,5,205,71,14.6925
buentja01,Jay,Buente,Jay Phillip,USA,IN,Evansville,1983,9,28,185,74,15.2897
buforda01,Damon,Buford,Damon Jackson,USA,MD,Baltimore,1970,6,12,170,70,15.4369
bufordo01,Don,Buford,Don Alvin,USA,TX,Linden,1937,2,2,160,67,15.1668
buhlbo01,Bob,Buhl,Robert Ray,USA,MI,Saginaw,1928,8,12,180,74,15.0365
buhneja01,Jay,Buhner,Jay Campbell,USA,KY,Louisville,1964,8,13,205,75,14.853
buicede01,DeWayne,Buice,DeWayne Allison,USA,CA,Lynwood,1957,8,20,170,72,15.5669
bukviry01,Ryan,Bukvich,Ryan Adrien,USA,IL,Naperville,1978,5,13,250,74,14.1566
bulgeja01,Jason,Bulger,Jason Patrick,USA,GA,Lawrenceville,1978,12,6,215,76,14.7685
bullage01,George,Bullard,George Donald,USA,MA,Lynn,1928,10,24,165,69,14.9819
bullesc01,Scott,Bullett,Scott Douglas,USA,WV,Martinsburg,1968,12,25,200,74,14.9185
bullibr01,Bryan,Bullington,Bryan Paul,USA,IN,Indianapolis,1980,9,30,210,76,14.8657
bullibu01,Bud,Bulling,Terry Charles,USA,CA,Lynwood,1952,12,15,200,73,14.7446
bulliji01,Jim,Bullinger,James Eric,USA,LA,New Orleans,1965,8,21,185,74,15.2797
bulliki01,Kirk,Bullinger,Kirk Matthew,USA,LA,New Orleans,1969,10,28,170,74,15.7467
bulloer01,Eric,Bullock,Eric Gerald,USA,CA,Los Angeles,1960,2,16,185,71,15.0359
bumbral01,Al,Bumbry,Alonza Benjamin,USA,VA,Fredericksburg,1947,4,21,170,68,15.1
bumgama01,Madison,Bumgarner,Madison Kyle,USA,NC,Hickory,1989,8,1,235,77,14.5291
bumpna01,Nate,Bump,Nathan Louis,USA,PA,Towanda,1976,7,24,195,74,15.054
bunchme01,Melvin,Bunch,Melvin Lynn,USA,TX,Texarkana,1971,11,4,165,73,15.8385
bundydy01,Dylan,Bundy,Dylan Matthew,USA,OK,Tulsa,1992,11,15,195,73,15.0064
